lakeid,lakename,year4,daynum,sampledate,standard_taxon_code,group_code,taxon_name,number_per_net,mean_length,mean_individ_biomass,net_efficiency_measured,net_efficiency_mean,abundance_raw,abundance,biomass
W,West Long Lake,1992,203,7/21/92,CCOL,ROT,colonial Conochilus sp.,30,0.145,2.91,NA,0.204166667,424.4131816,2078.75844,0.006049187
W,West Long Lake,1992,203,7/21/92,COPD,OCOP,Copepodite,237.5,0.255,0.238,0.069,0.27118722,3359.937687,12389.73463,0.002948757
W,West Long Lake,1992,203,7/21/92,DT-CYV,OCOP,Cyclops varicans rubellus,119,0.573,1.888,NA,0.53507272,1683.50562,3146.311812,0.005940237
W,West Long Lake,1992,203,7/21/92,DPUL,CLAD,Daphnia pulex,32,1.171,10.735,NA,0.196538807,452.7073937,2303.399514,0.024726994
W,West Long Lake,1992,203,7/21/92,DROS,CLAD,Daphnia rosea,112,0.917,5.529,NA,0.196538807,1584.475878,8061.898299,0.044574236
W,West Long Lake,1992,203,7/21/92,MSBR,ROT,Gastropus hyptopus,5702.5,0.11,0.027,NA,0.196538807,80673.87227,410472.9915,0.011082771
W,West Long Lake,1992,203,7/21/92,KBOST,ROT,Kellicotia bostoniensis,1227.5,0.11,0.004,NA,0.196538807,17365.57268,88356.96574,0.000353428
W,West Long Lake,1992,203,7/21/92,KLONG,ROT,Kellicotia longispina,79,0.13,0.007,NA,0.196538807,1117.621378,5686.517551,3.98E-05
W,West Long Lake,1992,203,7/21/92,KCOCH,ROT,Keratella cochlearis,1148.5,0.12,0.003,NA,0.196538807,16247.9513,82670.44819,0.000248011
W,West Long Lake,1992,203,7/21/92,KTAU,ROT,Keratella taurocephala,158.5,0.121,0.004,NA,0.196538807,2242.316309,11409.02572,4.56E-05
W,West Long Lake,1992,203,7/21/92,NAUP,OCOP,Nauplii,990,0.184,0.908,0.099,0.17878298,14005.63499,78338.74911,0.071131584
W,West Long Lake,1992,203,7/21/92,ORTH,OCOP,Orthocyclops modestus,831.5,0.834,4.927,NA,0.53507272,11763.31868,21984.52329,0.108317746
W,West Long Lake,1992,203,7/21/92,GPLOES,ROT,Ploesoma sp.,2772,0.121,0.027,NA,0.196538807,39215.77798,199531.9829,0.005387364
W,West Long Lake,1992,203,7/21/92,PVULG,ROT,Polyarthra vulgaris,1109,0.14,0.077,NA,0.196538807,15689.14061,79827.18941,0.006146694
W,West Long Lake,1992,203,7/21/92,TMULT,ROT,Trichocerca multicrinis,158.5,0.161,0.068,NA,0.196538807,2242.316309,11409.02572,0.000775814
R,Peter Lake,1992,204,7/22/92,ASPLG,PROT,Asplanchna sp.,495,0.482,2.576,0.044,0.125464151,7002.817496,55815.2862,0.143780177
R,Peter Lake,1992,204,7/22/92,BOS,CLAD,Bosmina longirostris,317,0.409,1.572,0.014,0.173873146,4484.632619,25792.55464,0.040545896
R,Peter Lake,1992,204,7/22/92,CCOL,ROT,colonial Conochilus sp.,2,0.145,2.91,NA,0.142,28.29421211,199.2550148,0.000579832
R,Peter Lake,1992,204,7/22/92,COPD,OCOP,Copepodite,1802,0.322,0.432,0.043,0.172107014,25493.08511,148123.4523,0.063989331
R,Peter Lake,1992,204,7/22/92,DT-CYV,OCOP,Cyclops varicans rubellus,2158,0.691,3.043,NA,0.239530296,30529.45486,127455.5052,0.387847102
R,Peter Lake,1992,204,7/22/92,EPSH,CCOP,Epischura lacustris,6,1.42,7.671,NA,0.092263018,84.88263632,920.0071508,0.007057375
R,Peter Lake,1992,204,7/22/92,FIL,ROT,Filinia longispina,495,0.16,0.053,NA,0.177230056,7002.817496,39512.58406,0.002094167
R,Peter Lake,1992,204,7/22/92,MSBR,ROT,Gastropus hyptopus,237.5,0.11,0.027,NA,0.177230056,3359.937687,18958.05801,0.000511868
R,Peter Lake,1992,204,7/22/92,KBOST,ROT,Kellicotia bostoniensis,198,0.11,0.004,NA,0.177230056,2801.126998,15805.03362,6.32E-05
R,Peter Lake,1992,204,7/22/92,KLONG,ROT,Kellicotia longispina,138.5,0.13,0.007,NA,0.177230056,1959.374188,11055.5412,7.74E-05
R,Peter Lake,1992,204,7/22/92,KCOCH,ROT,Keratella cochlearis,5405.5,0.12,0.003,NA,0.177230056,76472.18177,431485.4002,0.001294456
R,Peter Lake,1992,204,7/22/92,KTAU,ROT,Keratella taurocephala,99,0.121,0.004,NA,0.177230056,1400.563499,7902.516812,3.16E-05
R,Peter Lake,1992,204,7/22/92,NAUP,OCOP,Nauplii,1465,0.195,0.934,0.034,0.143749886,20725.51037,144177.578,0.134661858
R,Peter Lake,1992,204,7/22/92,ORTH,OCOP,Orthocyclops modestus,119,0.838,4.978,NA,0.239530296,1683.50562,7028.361962,0.034987186
R,Peter Lake,1992,204,7/22/92,GPLOES,ROT,Ploesoma sp.,198,0.121,0.027,NA,0.177230056,2801.126998,15805.03362,0.000426736
R,Peter Lake,1992,204,7/22/92,PVULG,ROT,Polyarthra vulgaris,119,0.14,0.077,NA,0.177230056,1683.50562,9498.984854,0.000731422
R,Peter Lake,1992,204,7/22/92,TCYL,ROT,Trichocerca cylindrica,1564,0.322,0.124,NA,0.177230056,22126.07387,124843.8009,0.015480631
L,Paul Lake,1992,205,7/23/92,ASPLG,PROT,Asplanchna sp.,158.5,0.482,2.576,0.189,0.136313053,2242.316309,16449.75487,0.042374569
L,Paul Lake,1992,205,7/23/92,CCOL,ROT,colonial Conochilus sp.,653,0.145,2.91,NA,0.2166,9238.060252,42650.32434,0.124112444
L,Paul Lake,1992,205,7/23/92,COPD,OCOP,Copepodite,2217.5,0.287,0.324,0.143,0.195779392,31371.20767,160237.5379,0.051916962
L,Paul Lake,1992,205,7/23/92,DT-CYV,OCOP,Cyclops varicans rubellus,1742.5,0.54,1.622,NA,0.19556779,24651.3323,126050.0635,0.204453203
L,Paul Lake,1992,205,7/23/92,DPUL,CLAD,Daphnia pulex,132,1.027,7.514,NA,0.143798337,1867.417999,12986.36719,0.097579563
L,Paul Lake,1992,205,7/23/92,DROS,CLAD,Daphnia rosea,52,0.708,2.734,NA,0.143798337,735.6495147,5115.84162,0.013986711
L,Paul Lake,1992,205,7/23/92,FIL,ROT,Filinia longispina,198,0.16,0.053,NA,0.143798337,2801.126998,19479.55078,0.001032416
L,Paul Lake,1992,205,7/23/92,MSBR,ROT,Gastropus hyptopus,1425.5,0.11,0.027,NA,0.143798337,20166.69968,140242.9275,0.003786559
L,Paul Lake,1992,205,7/23/92,HGIB,CLAD,Holopedium gibberum,76,1.568,25.351,0.056,0.181128487,1075.18006,5936.007503,0.150483726
L,Paul Lake,1992,205,7/23/92,KBOST,ROT,Kellicotia bostoniensis,475,0.11,0.004,NA,0.143798337,6719.875375,46731.24557,0.000186925
L,Paul Lake,1992,205,7/23/92,KLONG,ROT,Kellicotia longispina,673,0.13,0.007,NA,0.143798337,9521.002373,66210.79635,0.000463476
L,Paul Lake,1992,205,7/23/92,KCOCH,ROT,Keratella cochlearis,4435,0.12,0.003,NA,0.143798337,62742.41534,436322.2612,0.001308967
L,Paul Lake,1992,205,7/23/92,KTAU,ROT,Keratella taurocephala,911,0.121,0.004,NA,0.143798337,12888.01361,89625.60992,0.000358502
L,Paul Lake,1992,205,7/23/92,KTEST,ROT,Keratella testudo,158.5,0.13,0.004,NA,0.143798337,2242.316309,15593.47878,6.24E-05
L,Paul Lake,1992,205,7/23/92,NAUP,OCOP,Nauplii,5069,0.207,0.959,0.033,0.184969965,71711.68058,387693.6478,0.371798208
L,Paul Lake,1992,205,7/23/92,ORTH,OCOP,Orthocyclops modestus,435.5,0.844,5.08,NA,0.19556779,6161.064686,31503.47355,0.160037646
L,Paul Lake,1992,205,7/23/92,PVULG,ROT,Polyarthra vulgaris,277,0.14,0.077,NA,0.143798337,3918.748377,27251.69478,0.00209838
L,Paul Lake,1992,205,7/23/92,FDIAPT,OCOP,Skistodiaptomus sp.,1109,0.896,2.703,NA,0.119340016,15689.14061,131465.883,0.355352282
L,Paul Lake,1992,205,7/23/92,SYNCH,ROT,Synchaeta sp.,39.5,0.161,0.05,NA,0.143798337,558.8106891,3886.072,0.000194304
L,Paul Lake,1992,205,7/23/92,TCYL,ROT,Trichocerca cylindrica,871,0.322,0.124,NA,0.143798337,12322.12937,85690.34713,0.010625603
E,East Long Lake,1992,209,7/27/92,ASPLG,PROT,Asplanchna sp.,435.5,0.482,2.576,0.157,0.134,6161.064686,45978.09467,0.118439572
E,East Long Lake,1992,209,7/27/92,BOS,CLAD,Bosmina longirostris,237.5,0.373,1.245,0.143,0.168996417,3359.937687,19881.70956,0.024752728
E,East Long Lake,1992,209,7/27/92,CDAP,CLAD,Ceriodaphnia,1346.5,0.347,0.392,0.363,0.363,19049.0783,52476.79972,0.020570905
E,East Long Lake,1992,209,7/27/92,DPUL,CLAD,Daphnia pulex,699.5,0.967,6.385,NA,0.306834664,9895.900684,32251.5734,0.205926296
E,East Long Lake,1992,209,7/27/92,DROS,CLAD,Daphnia rosea,360.5,0.735,3.03,NA,0.306834664,5100.031732,16621.43275,0.050362941
E,East Long Lake,1992,209,7/27/92,FIL,ROT,Filinia longispina,79,0.16,0.053,NA,0.306834664,1117.621378,3642.422157,0.000193048
E,East Long Lake,1992,209,7/27/92,MSBR,ROT,Gastropus hyptopus,79,0.11,0.027,NA,0.306834664,1117.621378,3642.422157,9.83E-05
E,East Long Lake,1992,209,7/27/92,KBOST,ROT,Kellicotia bostoniensis,11127.5,0.11,0.004,NA,0.306834664,157421.9226,513051.2981,0.002052205
E,East Long Lake,1992,209,7/27/92,KCOCH,ROT,Keratella cochlearis,673,0.12,0.003,NA,0.306834664,9521.002373,31029.74825,9.31E-05
E,East Long Lake,1992,209,7/27/92,KTAU,ROT,Keratella taurocephala,633.5,0.121,0.004,NA,0.306834664,8962.191684,29208.53717,0.000116834
E,East Long Lake,1992,209,7/27/92,NAUP,OCOP,Nauplii,119,0.155,0.838,0.112,0.165807564,1683.50562,10153.37044,0.008508524
E,East Long Lake,1992,209,7/27/92,ORTH,OCOP,Orthocyclops modestus,39.5,0.945,6.77,NA,0.306834664,558.8106891,1821.211079,0.012329599
E,East Long Lake,1992,209,7/27/92,GPLOES,ROT,Ploesoma sp.,39.5,0.121,0.027,NA,0.306834664,558.8106891,1821.211079,4.92E-05
E,East Long Lake,1992,209,7/27/92,PVULG,ROT,Polyarthra vulgaris,752.5,0.14,0.077,NA,0.306834664,10645.6973,34695.22371,0.002671532
E,East Long Lake,1992,209,7/27/92,TCYL,ROT,Trichocerca cylindrica,158.5,0.322,0.124,NA,0.306834664,2242.316309,7307.897619,0.000906179
E,East Long Lake,1992,209,7/27/92,TMULT,ROT,Trichocerca multicrinis,594,0.161,0.068,NA,0.306834664,8403.380995,27387.32609,0.001862338
W,West Long Lake,1992,210,7/28/92,ASPLG,PROT,Asplanchna sp.,435.5,0.482,2.576,0.102,0.118267296,6161.064686,52094.40743,0.134195194
W,West Long Lake,1992,210,7/28/92,COPD,OCOP,Copepodite,3643,0.313,0.402,0.069,0.27118722,51537.90735,190045.4873,0.076398286
W,West Long Lake,1992,210,7/28/92,DT-CYV,OCOP,Cyclops varicans rubellus,792,0.511,1.411,NA,0.53507272,11204.50799,20940.15929,0.029546565
W,West Long Lake,1992,210,7/28/92,DPUL,CLAD,Daphnia pulex,210,1.114,9.379,NA,0.196538807,2970.892271,15116.05931,0.14177352
W,West Long Lake,1992,210,7/28/92,DROS,CLAD,Daphnia rosea,290,0.962,6.292,NA,0.196538807,4102.660755,20874.5581,0.13134272
W,West Long Lake,1992,210,7/28/92,MSBR,ROT,Gastropus hyptopus,2653,0.11,0.027,NA,0.196538807,37532.27236,190966.216,0.005156088
W,West Long Lake,1992,210,7/28/92,KBOST,ROT,Kellicotia bostoniensis,8989,0.11,0.004,NA,0.196538807,127168.3363,647039.3198,0.002588157
W,West Long Lake,1992,210,7/28/92,KCOCH,ROT,Keratella cochlearis,356.5,0.12,0.003,NA,0.196538807,5043.443308,25661.31021,7.70E-05
W,West Long Lake,1992,210,7/28/92,KTAU,ROT,Keratella taurocephala,79,0.121,0.004,NA,0.196538807,1117.621378,5686.517551,2.27E-05
W,West Long Lake,1992,210,7/28/92,NAUP,OCOP,Nauplii,2059,0.206,0.958,0.099,0.17878298,29128.89136,162928.7721,0.156085764
W,West Long Lake,1992,210,7/28/92,ORTH,OCOP,Orthocyclops modestus,2217.5,0.786,4.235,NA,0.53507272,31371.20767,58629.80205,0.248297212
W,West Long Lake,1992,210,7/28/92,PVULG,ROT,Polyarthra vulgaris,198,0.14,0.077,NA,0.196538807,2801.126998,14252.28449,0.001097426
W,West Long Lake,1992,210,7/28/92,TMULT,ROT,Trichocerca multicrinis,79,0.161,0.068,NA,0.196538807,1117.621378,5686.517551,0.000386683
R,Peter Lake,1992,211,7/29/92,ASPLG,PROT,Asplanchna sp.,237.5,0.482,2.576,0.044,0.125464151,3359.937687,26780.06156,0.068985439
R,Peter Lake,1992,211,7/29/92,BOS,CLAD,Bosmina longirostris,515,0.373,1.245,0.014,0.173873146,7285.759617,41902.73072,0.0521689
R,Peter Lake,1992,211,7/29/92,CCOL,ROT,colonial Conochilus sp.,614,0.145,2.91,NA,0.142,8686.323116,61171.28955,0.178008453
R,Peter Lake,1992,211,7/29/92,COPD,OCOP,Copepodite,2099,0.264,0.262,0.043,0.172107014,29694.7756,172536.6961,0.045204614
R,Peter Lake,1992,211,7/29/92,DT-CYV,OCOP,Cyclops varicans rubellus,3485,0.591,2.044,NA,0.239530296,49302.66459,205830.6003,0.420717747
R,Peter Lake,1992,211,7/29/92,EPSH,CCOP,Epischura lacustris,16,1.568,9.592,NA,0.092263018,226.3536968,2453.352402,0.023532556
R,Peter Lake,1992,211,7/29/92,FIL,ROT,Filinia longispina,515,0.16,0.053,NA,0.177230056,7285.759617,41109.0521,0.00217878
R,Peter Lake,1992,211,7/29/92,MSBR,ROT,Gastropus hyptopus,158.5,0.11,0.027,NA,0.177230056,2242.316309,12652.00924,0.000341604
R,Peter Lake,1992,211,7/29/92,GSTYL,ROT,Gastropus stylifer,158.5,0.1,0.02,NA,0.177230056,2242.316309,12652.00924,0.00025304
R,Peter Lake,1992,211,7/29/92,KBOST,ROT,Kellicotia bostoniensis,554.5,0.11,0.004,NA,0.177230056,7844.570306,44262.07648,0.000177048
R,Peter Lake,1992,211,7/29/92,KLONG,ROT,Kellicotia longispina,158.5,0.13,0.007,NA,0.177230056,2242.316309,12652.00924,8.86E-05
R,Peter Lake,1992,211,7/29/92,KCOCH,ROT,Keratella cochlearis,6692.5,0.12,0.003,NA,0.177230056,94679.50726,534218.1188,0.001602654
R,Peter Lake,1992,211,7/29/92,KTAU,ROT,Keratella taurocephala,158.5,0.121,0.004,NA,0.177230056,2242.316309,12652.00924,5.06E-05
R,Peter Lake,1992,211,7/29/92,NAUP,OCOP,Nauplii,2653,0.184,0.908,0.034,0.143749886,37532.27236,261094.276,0.237073603
R,Peter Lake,1992,211,7/29/92,ORTH,OCOP,Orthocyclops modestus,554.5,1.025,8.339,NA,0.239530296,7844.570306,32749.80427,0.273100618
R,Peter Lake,1992,211,7/29/92,GPLOES,ROT,Ploesoma sp.,119,0.121,0.027,NA,0.177230056,1683.50562,9498.984854,0.000256473
R,Peter Lake,1992,211,7/29/92,PVULG,ROT,Polyarthra vulgaris,39.5,0.14,0.077,NA,0.177230056,558.8106891,3153.024384,0.000242783
R,Peter Lake,1992,211,7/29/92,SCRYS,CLAD,Sida crystallina,8,1.387,15.956,NA,NA,113.1768484,NA,NA
R,Peter Lake,1992,211,7/29/92,FDIAPT,OCOP,Skistodiaptomus sp.,39.5,0.844,2.363,NA,0.168478539,558.8106891,3316.806349,0.007837613
R,Peter Lake,1992,211,7/29/92,TCYL,ROT,Trichocerca cylindrica,1148.5,0.322,0.124,NA,0.177230056,16247.9513,91677.17735,0.01136797
L,Paul Lake,1992,212,7/30/92,ASPLG,PROT,Asplanchna sp.,198,0.482,2.576,0.189,0.136313053,2801.126998,20549.22059,0.052934792
L,Paul Lake,1992,212,7/30/92,BOS,CLAD,Bosmina longirostris,39.5,0.382,1.319,0.095,0.12037697,558.8106891,4642.172749,0.006123026
L,Paul Lake,1992,212,7/30/92,CCOL,ROT,colonial Conochilus sp.,208,0.145,2.91,NA,0.2166,2942.598059,13585.40193,0.03953352
L,Paul Lake,1992,212,7/30/92,COPD,OCOP,Copepodite,1901,0.253,0.234,0.143,0.195779392,26893.64861,137367.1069,0.032143903
L,Paul Lake,1992,212,7/30/92,DT-CYV,OCOP,Cyclops varicans rubellus,831.5,0.574,1.9,NA,0.19556779,11763.31868,60149.5712,0.114284185
L,Paul Lake,1992,212,7/30/92,DPUL,CLAD,Daphnia pulex,32,1.02,7.378,NA,0.143798337,452.7073937,3148.210228,0.023227495
L,Paul Lake,1992,212,7/30/92,DROS,CLAD,Daphnia rosea,52,0.721,2.866,NA,0.143798337,735.6495147,5115.84162,0.014662002
L,Paul Lake,1992,212,7/30/92,FIL,ROT,Filinia longispina,356.5,0.16,0.053,NA,0.143798337,5043.443308,35073.02957,0.001858871
L,Paul Lake,1992,212,7/30/92,MSBR,ROT,Gastropus hyptopus,752.5,0.11,0.027,NA,0.143798337,10645.6973,74032.13113,0.001998868
L,Paul Lake,1992,212,7/30/92,HGIB,CLAD,Holopedium gibberum,40,0.938,8.62,0.056,0.181128487,565.8842421,3124.214475,0.026930729
L,Paul Lake,1992,212,7/30/92,KBOST,ROT,Kellicotia bostoniensis,1663,0.11,0.004,NA,0.143798337,23526.63737,163608.5503,0.000654434
L,Paul Lake,1992,212,7/30/92,KLONG,ROT,Kellicotia longispina,594,0.13,0.007,NA,0.143798337,8403.380995,58438.65235,0.000409071
L,Paul Lake,1992,212,7/30/92,KCOCH,ROT,Keratella cochlearis,4316.5,0.12,0.003,NA,0.143798337,61065.98328,424664.0452,0.001273992
L,Paul Lake,1992,212,7/30/92,KTAU,ROT,Keratella taurocephala,1505,0.121,0.004,NA,0.143798337,21291.39461,148064.2623,0.000592257
L,Paul Lake,1992,212,7/30/92,MESO,CCOP,Mesocyclops edax,79,1.327,16.145,NA,0.169252581,1117.621378,6603.275231,0.106609879
L,Paul Lake,1992,212,7/30/92,NAUP,OCOP,Nauplii,3722.5,0.172,0.881,0.033,0.184969965,52662.60228,284708.9374,0.250828574
L,Paul Lake,1992,212,7/30/92,ORTH,OCOP,Orthocyclops modestus,119,0.965,7.144,NA,0.19556779,1683.50562,8608.297021,0.061497674
L,Paul Lake,1992,212,7/30/92,PVULG,ROT,Polyarthra vulgaris,237.5,0.14,0.077,NA,0.143798337,3359.937687,23365.62278,0.001799153
L,Paul Lake,1992,212,7/30/92,FDIAPT,OCOP,Skistodiaptomus sp.,831.5,0.632,1.226,NA,0.119340016,11763.31868,98569.77613,0.120846546
L,Paul Lake,1992,212,7/30/92,SYNCH,ROT,Synchaeta sp.,39.5,0.161,0.05,NA,0.143798337,558.8106891,3886.072,0.000194304
L,Paul Lake,1992,212,7/30/92,TCYL,ROT,Trichocerca cylindrica,1703,0.322,0.124,NA,0.143798337,24092.52161,167543.8131,0.020775433
E,East Long Lake,1992,216,8/3/92,AEUC,ROT,Ascomorpha ecaudis,63.5,0.16,0.049,NA,0.306834664,898.3412343,2927.769708,0.000143461
E,East Long Lake,1992,216,8/3/92,ASPLG,PROT,Asplanchna sp.,380,0.482,2.576,0.157,0.134,5375.9003,40118.65896,0.103345665
E,East Long Lake,1992,216,8/3/92,BOS,CLAD,Bosmina longirostris,126.5,0.392,1.408,0.143,0.168996417,1789.608916,10589.62635,0.014910194
E,East Long Lake,1992,216,8/3/92,CDAP,CLAD,Ceriodaphnia,760.5,0.469,0.891,0.363,0.363,10758.87415,29638.77177,0.026408146
E,East Long Lake,1992,216,8/3/92,DPUL,CLAD,Daphnia pulex,1620.5,0.959,6.237,NA,0.306834664,22925.38536,74715.76083,0.4660022
E,East Long Lake,1992,216,8/3/92,DROS,CLAD,Daphnia rosea,67.5,0.804,3.862,NA,0.306834664,954.9296586,3112.196147,0.012019302
E,East Long Lake,1992,216,8/3/92,KBOST,ROT,Kellicotia bostoniensis,5781.5,0.11,0.004,NA,0.306834664,81791.49364,266565.3633,0.001066261
E,East Long Lake,1992,216,8/3/92,KCOCH,ROT,Keratella cochlearis,887,0.12,0.003,NA,0.306834664,12548.48307,40896.5627,0.00012269
E,East Long Lake,1992,216,8/3/92,KTAU,ROT,Keratella taurocephala,697,0.121,0.004,NA,0.306834664,9860.532919,32136.30688,0.000128545
E,East Long Lake,1992,216,8/3/92,GPLOES,ROT,Ploesoma sp.,126.5,0.121,0.027,NA,0.306834664,1789.608916,5832.486112,0.000157477
E,East Long Lake,1992,216,8/3/92,PVULG,ROT,Polyarthra vulgaris,1267,0.14,0.077,NA,0.306834664,17924.38337,58417.07434,0.004498115
E,East Long Lake,1992,216,8/3/92,TMULT,ROT,Trichocerca multicrinis,507,0.161,0.068,NA,0.306834664,7172.582769,23376.05106,0.001589571
W,West Long Lake,1992,217,8/4/92,ASPLG,PROT,Asplanchna sp.,633.5,0.482,2.576,0.102,0.118267296,8962.191684,75779.12079,0.195207015
W,West Long Lake,1992,217,8/4/92,CCOL,ROT,colonial Conochilus sp.,10,0.145,2.91,NA,0.204166667,141.4710605,692.9194801,0.002016396
W,West Long Lake,1992,217,8/4/92,COPD,OCOP,Copepodite,1069,0.258,0.247,0.069,0.27118722,15123.25637,55766.84764,0.013774411
W,West Long Lake,1992,217,8/4/92,DT-CYV,OCOP,Cyclops varicans rubellus,594,0.446,0.998,NA,0.53507272,8403.380995,15705.11947,0.015673709
W,West Long Lake,1992,217,8/4/92,DPUL,CLAD,Daphnia pulex,108,1.236,12.433,NA,0.196538807,1527.887454,7773.97336,0.096653811
W,West Long Lake,1992,217,8/4/92,DROS,CLAD,Daphnia rosea,112,1.137,9.914,NA,0.196538807,1584.475878,8061.898299,0.07992566
W,West Long Lake,1992,217,8/4/92,MSBR,ROT,Gastropus hyptopus,6336,0.11,0.027,NA,0.196538807,89636.06395,456073.1038,0.012313974
W,West Long Lake,1992,217,8/4/92,KBOST,ROT,Kellicotia bostoniensis,13028.5,0.11,0.004,NA,0.196538807,184315.5712,937807.5178,0.00375123
W,West Long Lake,1992,217,8/4/92,KCOCH,ROT,Keratella cochlearis,554.5,0.12,0.003,NA,0.196538807,7844.570306,39913.59471,0.000119741
W,West Long Lake,1992,217,8/4/92,KTAU,ROT,Keratella taurocephala,119,0.121,0.004,NA,0.196538807,1683.50562,8565.766943,3.43E-05
W,West Long Lake,1992,217,8/4/92,NAUP,OCOP,Nauplii,2099,0.166,0.865,0.099,0.17878298,29694.7756,166093.9741,0.143671288
W,West Long Lake,1992,217,8/4/92,ORTH,OCOP,Orthocyclops modestus,1940.5,0.744,3.676,NA,0.53507272,27452.4593,51306.03422,0.188600982
W,West Long Lake,1992,217,8/4/92,GPLOES,ROT,Ploesoma sp.,39.5,0.121,0.027,NA,0.196538807,558.8106891,2843.258775,7.68E-05
W,West Long Lake,1992,217,8/4/92,POLY,CLAD,Polyphemus,4,1.286,16.733,NA,0.138,56.58842421,410.061045,0.006861551
W,West Long Lake,1992,217,8/4/92,TMULT,ROT,Trichocerca multicrinis,79,0.161,0.068,NA,0.196538807,1117.621378,5686.517551,0.000386683
R,Peter Lake,1992,218,8/5/92,ASPLG,PROT,Asplanchna sp.,39.5,0.482,2.576,0.044,0.125464151,558.8106891,4453.947081,0.011473368
R,Peter Lake,1992,218,8/5/92,BOS,CLAD,Bosmina longirostris,277,0.393,1.419,0.014,0.173873146,3918.748377,22537.97361,0.031981385
R,Peter Lake,1992,218,8/5/92,CCOL,ROT,colonial Conochilus sp.,247,0.145,2.91,NA,0.142,3494.335195,24607.99433,0.071609264
R,Peter Lake,1992,218,8/5/92,COPD,OCOP,Copepodite,950.5,0.253,0.234,0.043,0.172107014,13446.8243,78130.6001,0.01828256
R,Peter Lake,1992,218,8/5/92,DT-CYV,OCOP,Cyclops varicans rubellus,4752,0.555,1.739,NA,0.239530296,67227.04796,280661.9835,0.488071189
R,Peter Lake,1992,218,8/5/92,EPSH,CCOP,Epischura lacustris,16,1.759,12.441,NA,0.092263018,226.3536968,2453.352402,0.030522157
R,Peter Lake,1992,218,8/5/92,FIL,ROT,Filinia longispina,158.5,0.16,0.053,NA,0.177230056,2242.316309,12652.00924,0.000670556
R,Peter Lake,1992,218,8/5/92,MSBR,ROT,Gastropus hyptopus,119,0.11,0.027,NA,0.177230056,1683.50562,9498.984854,0.000256473
R,Peter Lake,1992,218,8/5/92,GSTYL,ROT,Gastropus stylifer,237.5,0.1,0.02,NA,0.177230056,3359.937687,18958.05801,0.000379161
R,Peter Lake,1992,218,8/5/92,HGIB,CLAD,Holopedium gibberum,4,0.643,3.903,NA,0.157585475,56.58842421,359.0967002,0.001401554
R,Peter Lake,1992,218,8/5/92,KBOST,ROT,Kellicotia bostoniensis,79,0.11,0.004,NA,0.177230056,1117.621378,6306.048769,2.52E-05
R,Peter Lake,1992,218,8/5/92,KLONG,ROT,Kellicotia longispina,198,0.13,0.007,NA,0.177230056,2801.126998,15805.03362,0.000110635
R,Peter Lake,1992,218,8/5/92,KCOCH,ROT,Keratella cochlearis,4514.5,0.12,0.003,NA,0.177230056,63867.11027,360362.7489,0.001081088
R,Peter Lake,1992,218,8/5/92,KTAU,ROT,Keratella taurocephala,39.5,0.121,0.004,NA,0.177230056,558.8106891,3153.024384,1.26E-05
R,Peter Lake,1992,218,8/5/92,MESO,CCOP,Mesocyclops edax,475,1.263,13.304,NA,0.231808059,6719.875375,28988.96354,0.385669171
R,Peter Lake,1992,218,8/5/92,NAUP,OCOP,Nauplii,2930.5,0.169,0.874,0.034,0.143749886,41458.09429,288404.3633,0.252065414
R,Peter Lake,1992,218,8/5/92,ORTH,OCOP,Orthocyclops modestus,356.5,0.638,2.487,NA,0.239530296,5043.443308,21055.55495,0.052365165
R,Peter Lake,1992,218,8/5/92,GPLOES,ROT,Ploesoma sp.,119,0.121,0.027,NA,0.177230056,1683.50562,9498.984854,0.000256473
R,Peter Lake,1992,218,8/5/92,PVULG,ROT,Polyarthra vulgaris,79,0.14,0.077,NA,0.177230056,1117.621378,6306.048769,0.000485566
R,Peter Lake,1992,218,8/5/92,FDIAPT,OCOP,Skistodiaptomus sp.,39.5,0.724,1.667,NA,0.168478539,558.8106891,3316.806349,0.005529116
R,Peter Lake,1992,218,8/5/92,TCYL,ROT,Trichocerca cylindrica,198,0.322,0.124,NA,0.177230056,2801.126998,15805.03362,0.001959824
L,Paul Lake,1992,219,8/6/92,AEUC,ROT,Ascomorpha ecaudis,39.5,0.16,0.049,NA,0.143798337,558.8106891,3886.072,0.000190418
L,Paul Lake,1992,219,8/6/92,ASPLG,PROT,Asplanchna sp.,198,0.482,2.576,0.189,0.136313053,2801.126998,20549.22059,0.052934792
L,Paul Lake,1992,219,8/6/92,CCOL,ROT,colonial Conochilus sp.,78,0.145,2.91,NA,0.2166,1103.474272,5094.525725,0.01482507
L,Paul Lake,1992,219,8/6/92,COPD,OCOP,Copepodite,2297,0.271,0.28,0.143,0.195779392,32495.9026,165982.2433,0.046475028
L,Paul Lake,1992,219,8/6/92,DT-CYV,OCOP,Cyclops varicans rubellus,1980,0.494,1.296,NA,0.19556779,28011.26998,143230.4883,0.185626713
L,Paul Lake,1992,219,8/6/92,DPUL,CLAD,Daphnia pulex,16,0.894,5.161,NA,0.143798337,226.3536968,1574.105114,0.008123956
L,Paul Lake,1992,219,8/6/92,DROS,CLAD,Daphnia rosea,16,0.663,2.288,NA,0.143798337,226.3536968,1574.105114,0.003601553
L,Paul Lake,1992,219,8/6/92,FIL,ROT,Filinia longispina,79,0.16,0.053,NA,0.143798337,1117.621378,7772.143999,0.000411924
